"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"215316_at",1.06688673681991,7.22592127128862,8.1552681988758,9.70964605760435e-13,1.80610660811971e-11,18.5684614684051
"212379_at",1.58478936087139,8.6302831255055,8.15513060237724,9.71632313399458e-13,1.80630535915885e-11,18.5677870444248
"223933_at",-1.95681297200424,9.36584429324993,-8.15046876464724,9.94526719172599e-13,1.84741794946167e-11,18.5449385467105
"229664_at",-1.06889308814568,9.74233466704223,-8.15024808239648,9.95623709941279e-13,1.84882685042581e-11,18.5438570073917
"232806_s_at",-1.18313713570451,8.30723920496743,-8.15004634545958,9.96627579243342e-13,1.85006193015692e-11,18.5428683220086
"225929_s_at",1.79703779297473,9.41750404967665,8.14950972581641,9.99302776446519e-13,1.85439763948603e-11,18.5402384453425
"209970_x_at",1.46549809878503,9.82430594265148,8.14879134125416,1.0028953165798e-12,1.86043213058331e-11,18.536717824815
"1255_g_at",-1.49358991385057,6.50343728727699,-8.14867291570276,1.00348877938186e-12,1.86090094086184e-11,18.536137457099
"213686_at",-1.017009442281,9.20530305600619,-8.14531105096948,1.02048262303424e-12,1.8904890601007e-11,18.5196626716697
"225676_s_at",1.03415874443779,10.3886511373057,8.14503272321324,1.02190231351173e-12,1.89247714641629e-11,18.5182987893716
"204337_at",-3.63730990870623,10.2491963066182,-8.14471357903393,1.02353261992246e-12,1.89485379565509e-11,18.5167349067458
"227176_at",-1.95625564408206,10.6989050418407,-8.14333758346442,1.03059141405638e-12,1.90727512354663e-11,18.5099923388496
"1553864_at",-3.59322888188488,5.25967696477485,-8.14286694642059,1.03301686643461e-12,1.91069606961591e-11,18.5076862041909
"1554408_a_at",1.97642148441309,7.79643002116956,8.14284315337775,1.03313963590643e-12,1.91069606961591e-11,18.5075696183167
"49306_at",1.44896884301149,9.33321088736647,8.1417344578238,1.03887651941106e-12,1.9206554960933e-11,18.5021370865306
"213309_at",-1.19702360971245,9.02594594919142,-8.14156727316096,1.03974435449605e-12,1.92158338150644e-11,18.5013179059128
"214322_at",-1.68563847146088,8.78049856614552,-8.14150224187458,1.04008211886054e-12,1.92158338150644e-11,18.5009992629343
"215517_at",1.83782810746613,5.94003139497656,8.14132995005398,1.04097750917272e-12,1.92258724073215e-11,18.500155062804
"204068_at",1.0420261749682,8.95582746081798,8.14100226342629,1.04268259524302e-12,1.92508534732952e-11,18.4985494647517
"223859_at",-2.29141530615941,8.17750738718478,-8.13638245257125,1.06701935810258e-12,1.96716121304578e-11,18.4759146917968
"236884_at",-1.24814971658429,7.26987761402715,-8.13566360449856,1.07085669540623e-12,1.97310042868489e-11,18.4723929234484
"206326_at",-1.83586998251625,5.71944207046225,-8.13481220472448,1.0754193923132e-12,1.98083909856327e-11,18.4682218400328
"203022_at",1.32599598931873,9.26893703014844,8.13159333218525,1.09284508251013e-12,2.01090122948537e-11,18.4524530812247
"1557363_a_at",-1.88291849163258,5.72095944847115,-8.13135962614192,1.09412116403658e-12,2.01189357345218e-11,18.4513082398403
"222671_s_at",1.58655014408544,6.8890097105535,8.13047246704374,1.09897874655781e-12,2.02014561715791e-11,18.4469624279525
"223079_s_at",1.35803079768403,7.96722997275111,8.13029789759769,1.09993711520364e-12,2.02115160505128e-11,18.4461072982435
"204679_at",-3.19326800320769,9.77142128395501,-8.12975827854891,1.10290483321685e-12,2.02531747331781e-11,18.4434639935317
"201522_x_at",-1.01973154846755,12.8989959244183,-8.12962607322745,1.10363313156277e-12,2.02597365425337e-11,18.442816395804
"221874_at",-1.69149786610116,7.64043291397561,-8.12799887452008,1.11263642009305e-12,2.04181494659079e-11,18.4348458585823
"228967_at",-1.37495383180037,9.72001283176701,-8.12767334848455,1.11444631270822e-12,2.04444932737434e-11,18.4332513666686
"212605_s_at",-1.04262726651643,11.6337551816956,-8.12719149533217,1.11713074992628e-12,2.04868575036011e-11,18.4308911765423
"225878_at",1.10683929260262,10.8863537385823,8.12620181869929,1.12266451104564e-12,2.05814289834627e-11,18.4260436773327
"213951_s_at",1.09822580578776,8.30281266660485,8.12593387532164,1.12416740048298e-12,2.06020651820729e-11,18.4247312938883
"220551_at",-2.73796509120116,7.80074541794044,-8.12468018445567,1.13122598085106e-12,2.07244698061787e-11,18.4185908460368
"205567_at",-1.97310692334708,10.5494802479177,-8.12420412475951,1.13391785356908e-12,2.07598577730366e-11,18.4162592046547
"214724_at",-1.1846985173044,10.6828978692849,-8.12386409995785,1.13584442174542e-12,2.07881606584392e-11,18.4145938506299
"230416_at",-1.01405373840224,9.33854262954143,-8.12378567471936,1.13628923854294e-12,2.07893347351912e-11,18.4142097459623
"234902_s_at",1.02929053751319,7.31825244646727,8.12360483758176,1.1373155821064e-12,2.08011439670385e-11,18.4133240595669
"1557918_s_at",1.35320225690176,9.15222211415446,8.12348323730412,1.13800624494127e-12,2.08068078523527e-11,18.4127284998732
"213371_at",-3.09730801955604,7.55105300377162,-8.11867811529826,1.16563510188306e-12,2.12621342081294e-11,18.3891959624485
"227350_at",1.56169247214586,8.08157459270196,8.11819075907479,1.16847436672592e-12,2.13068082103515e-11,18.3868093469005
"243606_at",-1.35040195164704,8.32525007958264,-8.11789880849456,1.17017852359987e-12,2.13236435466665e-11,18.3853796594466
"219684_at",1.78105327216261,7.8353525278,8.11700705374766,1.17539915736927e-12,2.1411632482124e-11,18.3810127837229
"203813_s_at",-2.00752440653778,5.26689352098499,-8.11667490248888,1.17734960371816e-12,2.14257227283771e-11,18.3793862812558
"204062_s_at",-1.09470605748936,10.0731912363114,-8.11655022759203,1.17808254637462e-12,2.14319194221043e-11,18.3787757675967
"204913_s_at",2.873770828896,9.71573988631408,8.11579227022278,1.18254823422085e-12,2.15059962422588e-11,18.3750642083321
"233917_s_at",1.24156680606117,8.47890049121717,8.11459456073709,1.1896392028708e-12,2.16205543382307e-11,18.3691994167297
"235328_at",1.39341887854535,8.32545313670714,8.11417920054532,1.19210818987676e-12,2.1658218421071e-11,18.3671655744034
"230896_at",-3.44115351781397,5.23787653055375,-8.11286243648293,1.19996907450314e-12,2.17865395830584e-11,18.3607180789911
"213096_at",-1.54396884396341,9.28872349547699,-8.11135132224324,1.20905380343992e-12,2.1936895470852e-11,18.3533192136138
"236678_at",2.00557108255754,6.94161640126223,8.11020916434026,1.21596578991978e-12,2.20534080237423e-11,18.3477270527612
"1569601_at",1.04105048846924,8.2041331099424,8.11015689830388,1.21628302725563e-12,2.20534080237423e-11,18.3474711549207
"226612_at",-3.05475013115414,9.90257072767694,-8.10793496853817,1.22984586765636e-12,2.22845296517309e-11,18.3365927533113
"202953_at",2.0712673588572,10.598403645399,8.10757033053352,1.23208598322387e-12,2.23177153571493e-11,18.3348075704795
"235344_at",-1.06740765434798,8.89463934835585,-8.10695299751241,1.23588776691751e-12,2.23613785386008e-11,18.3317852886325
"236714_at",-2.37971348515146,7.40597375312103,-8.10537547826662,1.24565589006251e-12,2.25187041125402e-11,18.3240624273781
"200922_at",1.36513767139712,9.73790114249775,8.10445249156184,1.25140669234945e-12,2.26076988717434e-11,18.3195440192398
"244113_at",-3.97688467414732,7.28042249934835,-8.10386722781047,1.25506694679226e-12,2.26663264435072e-11,18.3166789609835
"221772_s_at",-1.96197438204581,6.40865960829843,-8.10299065666044,1.26056898749582e-12,2.27581666492923e-11,18.3123879357448
"225671_at",-1.11047374822746,9.70047139115965,-8.10255925760087,1.26328559163974e-12,2.27996748236025e-11,18.3102761688004
"212448_at",-1.5523532155524,9.03121131346901,-8.10166471850605,1.26893726321011e-12,2.28941099292017e-11,18.3058973304262
"215918_s_at",-1.46532873383183,8.36959662475903,-8.1005335028313,1.27612030085583e-12,2.29948015417667e-11,18.3003600822133
"230675_at",-1.47503188043318,5.43745822474649,-8.10053140182728,1.2761336794778e-12,2.29948015417667e-11,18.3003497980421
"227019_at",1.50578921480215,8.66162237391437,8.10052060499133,1.27620243299388e-12,2.29948015417667e-11,18.30029694879
"1562957_at",1.29525733034331,7.30220710263578,8.10032587528478,1.27744309163676e-12,2.30040350803286e-11,18.2993437720532
"236659_x_at",1.12125958129239,6.99893023322708,8.09972490462187,1.28127956070601e-12,2.30634543997486e-11,18.2964021276867
"204260_at",-2.37648859126063,9.6431760643303,-8.09896303032374,1.28615969420766e-12,2.3136047226536e-11,18.2926729523861
"240146_at",1.13927722459729,8.25689643413961,8.0969533563916,1.29912147279048e-12,2.33615149797519e-11,18.282836466437
"239118_at",-1.98337621127767,9.70543763801606,-8.09587043805318,1.30615978668585e-12,2.34750687406405e-11,18.2775362546849
"232775_at",1.06983109077947,7.87837687757864,8.09584956436475,1.30629582522122e-12,2.34750687406405e-11,18.2774340923793
"231697_s_at",2.0182716538348,6.85979797408619,8.09338401085796,1.3224640084563e-12,2.37265857075637e-11,18.2653672861015
"214829_at",1.18165122169073,9.18239891844677,8.09262420181186,1.32748658864219e-12,2.38088752267703e-11,18.2616488121928
"214821_at",-1.80473327351565,8.37714575479999,-8.09240802972284,1.32891902133123e-12,2.38267414681427e-11,18.260590887975
"211110_s_at",1.20663739862858,8.38818818665005,8.09170620404054,1.33358018058538e-12,2.39024661641973e-11,18.2571562641974
"208031_s_at",1.65193444619737,7.20316849756837,8.09105583946712,1.33791408754901e-12,2.39722775798274e-11,18.253973537192
"209308_s_at",1.04585983654438,8.63027646810261,8.08767443569552,1.36067406815189e-12,2.43561104175611e-11,18.2374266065021
"206403_at",-2.11250200584314,9.0029369926286,-8.08686573109545,1.36617425861383e-12,2.44465513714538e-11,18.2334694125539
"243244_at",-1.50031017253183,8.50622776069717,-8.08556658254071,1.37505644054651e-12,2.45813281137698e-11,18.2271125231476
"204900_x_at",1.1113323718842,10.6986456027584,8.0809903941952,1.4068037863398e-12,2.51077696677698e-11,18.2047223527138
"200808_s_at",1.4311510490142,10.7580846727498,8.08083921470414,1.40786495226661e-12,2.51185000451279e-11,18.2039827128077
"1557455_s_at",1.10153538689668,8.15453314182082,8.0806527059095,1.40917520102994e-12,2.51336659875402e-11,18.2030702295433
"208161_s_at",3.9684739322104,7.86549764768806,8.07907026628167,1.4203409933722e-12,2.53245454361855e-11,18.1953284111733
"231967_at",-1.11939945429859,9.61023267910923,-8.07818359301696,1.42663586360092e-12,2.54284805544508e-11,18.1909906483366
"225010_at",-1.04125820900919,10.8492861869848,-8.07776229761563,1.42963654219687e-12,2.54597621426076e-11,18.1889296308377
"1559760_at",-2.44055763239048,6.3218505349401,-8.07769804498101,1.43009473365951e-12,2.54597621426076e-11,18.1886153027314
"206907_at",-1.15573544271831,7.73212759868363,-8.07767964334594,1.43022598433785e-12,2.54597621426076e-11,18.1885252808194
"212621_at",1.2671207137187,9.09317349663177,8.07767548839183,1.43025562143666e-12,2.54597621426076e-11,18.1885049545384
"223522_at",-1.07027400424716,9.15336593475596,-8.07525925839927,1.44759442679519e-12,2.57458376675992e-11,18.176684979127
"205479_s_at",2.58148556264034,8.70291021127751,8.07517370054971,1.44821220798829e-12,2.57458376675992e-11,18.1762664513258
"225604_s_at",1.47415056535925,9.87130531968858,8.07503403718094,1.44922122871581e-12,2.57553917877829e-11,18.1755832546931
"225303_at",1.20272101887402,8.38419887791791,8.07428372235373,1.45465398930052e-12,2.5843532308936e-11,18.1719129526861
"228487_s_at",1.58727252797896,8.37522501170873,8.07402488077172,1.45653286704796e-12,2.58684973879968e-11,18.1706467981226
"219588_s_at",1.43981768059538,8.759328347473,8.07328073282618,1.46194794831105e-12,2.59562299418437e-11,18.167006756038
"206928_at",1.33730620296964,7.90993547237889,8.0727527129375,1.46580243847448e-12,2.60162068808602e-11,18.164423958627
"232027_at",-2.7948076159541,7.628545978296,-8.07228363302064,1.46923515619041e-12,2.60686613336669e-11,18.162129493995
"209663_s_at",1.47550512540072,9.97054128001791,8.0721431879132,1.47026448631244e-12,2.60784522218191e-11,18.1614425240144
"1555564_a_at",2.71599353162769,8.50572132382287,8.07138133346596,1.47586068015951e-12,2.61692140667374e-11,18.1577160496151
"1558214_s_at",1.71786726206313,9.20873792101442,8.06993904535851,1.48651311360958e-12,2.63495425749951e-11,18.1506615549018
"203797_at",-3.33979448773236,11.3139969308966,-8.06942162762303,1.49035327278322e-12,2.64090406510415e-11,18.1481308336822
"208710_s_at",1.98039922753126,8.06828513176135,8.06922285240612,1.49183116191059e-12,2.64210422639242e-11,18.1471586210755
"214297_at",1.89619448830279,8.44920416371034,8.069200406467,1.49199813857401e-12,2.64210422639242e-11,18.1470488379572
"211078_s_at",1.12912268954198,5.9579887193972,8.06707801256556,1.50787107636613e-12,2.66848227782189e-11,18.1366684918883
"1554801_at",-2.44085836292084,7.81517466852081,-8.06644748256195,1.51261897874527e-12,2.67601750198301e-11,18.1335847624409
"229029_at",-2.49725268474335,8.53237472973588,-8.06564554430084,1.51867909052004e-12,2.68574275312769e-11,18.1296627997286
"224367_at",-2.02180548812248,11.3864378623627,-8.0655899988705,1.51909973164108e-12,2.68574275312769e-11,18.1293911519987
"230977_at",-1.25982937714665,8.9111263409496,-8.06496356904353,1.52385167045269e-12,2.69240088251158e-11,18.1263275921552
"209709_s_at",1.44150663506167,7.92844850430138,8.06441442474906,1.52802950798851e-12,2.69890929882847e-11,18.1236420383597
"205632_s_at",-1.11344148678564,9.22425916760004,-8.06326976324371,1.53677466607521e-12,2.71260099671511e-11,18.1180442689795
"218457_s_at",1.65588382168345,6.45436818357067,8.06309416519613,1.5381206263659e-12,2.71322292531399e-11,18.1171855516387
"206191_at",-2.08954069047823,8.33102988458121,-8.06258775689147,1.54200882387143e-12,2.71920335479787e-11,18.1147091130739
"244661_at",1.28461523356326,7.54665878899707,8.06246615451541,1.54294394119302e-12,2.71997409491201e-11,18.1141144577786
"207236_at",1.1717175386668,7.58561906787087,8.06209664638422,1.54578890821785e-12,2.72411002402393e-11,18.1123075146499
"230058_at",1.09890160011621,8.54032143914719,8.06126240166716,1.55223125217457e-12,2.73458081854871e-11,18.1082280120132
"212613_at",2.61148756919786,7.40301724048902,8.05992806807086,1.56259106190761e-12,2.75194407171752e-11,18.1017032294959
"201147_s_at",1.20709702414416,9.8609386234617,8.0576811588405,1.5801918708564e-12,2.77935647803803e-11,18.0907165339647
"214253_s_at",-1.76630574868735,6.83856212446976,-8.05749908894621,1.58162669871863e-12,2.78098451053189e-11,18.089826296055
"227592_at",2.30094936034732,7.35478736594571,8.0571690428576,1.5842309805784e-12,2.78466709180329e-11,18.0882125333975
"205149_s_at",-2.61589358193071,7.69307059073009,-8.05542389132165,1.59807248842943e-12,2.80628722863654e-11,18.0796798316007
"207700_s_at",1.0063561770113,9.33601627976414,8.05477863151152,1.6032207282404e-12,2.81442281039515e-11,18.0765250113835
"212772_s_at",-1.29803766368876,10.6520450745126,-8.05441424206094,1.60613531801033e-12,2.81863329442474e-11,18.0747434527485
"44783_s_at",1.16948571921173,12.5529619716945,8.05254881366411,1.62113885513087e-12,2.84222331605978e-11,18.0656233365993
"238982_at",1.57322544484281,7.09189143284663,8.05241557512389,1.62221580701311e-12,2.84319871207981e-11,18.0649719476214
"211864_s_at",1.78181254007725,8.61899628692153,8.05115971532076,1.63240182731286e-12,2.86013349358477e-11,18.0588322938957
"219685_at",-1.76528711261015,9.80406579487631,-8.05013684858764,1.64074510391451e-12,2.87154469496151e-11,18.0538318456906
"210273_at",-1.35099593382438,8.81261918175735,-8.05010349330523,1.64101788822714e-12,2.87154469496151e-11,18.0536687852743
"202074_s_at",-1.08810282751626,10.1730095117172,-8.04969043214722,1.64439970463861e-12,2.87654071330649e-11,18.0516495088924
"60815_at",1.28156782587403,8.32256519906869,8.04958749282861,1.6452435690198e-12,2.87709532612483e-11,18.0511462866991
"235497_at",-1.54784255707504,8.6005548471224,-8.04841055499035,1.6549224244143e-12,2.89309469796858e-11,18.0453928836193
"219502_at",1.43702649716,7.32156902004902,8.04773987443421,1.6604632658868e-12,2.90185217087603e-11,18.0421143732437
"1558411_at",1.94069019402391,8.37005845731379,8.04613407798006,1.67380472160982e-12,2.92236244441422e-11,18.0342649367379
"217382_at",1.98499818099732,5.08733419709027,8.04602498259135,1.67471498038865e-12,2.92301723310851e-11,18.0337316697654
"1558225_at",-2.04970415027527,7.48474085325979,-8.04444009844969,1.68799447164996e-12,2.94431306548129e-11,18.0259848004416
"204513_s_at",-1.65305108029882,10.5393185544472,-8.04396193982783,1.69202142530927e-12,2.95039483079230e-11,18.023647637318
"205986_at",-1.87009583290314,10.118205572335,-8.04358378700801,1.69521291986057e-12,2.95501638022168e-11,18.0217993072515
"234303_s_at",-1.67381958641595,8.2781717053825,-8.04340585606113,1.69671667472463e-12,2.95669392969802e-11,18.0209296251643
"209454_s_at",1.19031644133609,7.67356916840658,8.04317901978953,1.69863567020021e-12,2.95887299699915e-11,18.0198209119025
"213293_s_at",1.37229191433957,10.9403660346737,8.04284855825963,1.70143518343486e-12,2.96208095865248e-11,18.0182057186439
"219158_s_at",1.00665159243137,8.9330595479278,8.04148698202758,1.71301832686083e-12,2.98129604476897e-11,18.0115509041471
"217991_x_at",-1.13793490517957,9.23899858393043,-8.04016951542109,1.72430091923373e-12,2.99997598286433e-11,18.005111904361
"238525_at",1.04120750303164,8.11483406554936,8.03930324670576,1.73175978685788e-12,3.01199354266463e-11,18.0008782146341
"213965_s_at",-2.91050958692185,7.63845269862488,-8.0385403153946,1.73835547165888e-12,3.02229839056627e-11,17.9971496422451
"235742_at",2.0148690235339,6.50275743090456,8.03848999105658,1.73879141287957e-12,3.02229839056627e-11,17.996903701441
"209172_s_at",1.94450302732557,8.25127642083044,8.03765676542798,1.74602517355196e-12,3.03390622981842e-11,17.992831679458
"209312_x_at",1.48674139498539,12.3664543112979,8.03572278040623,1.7629309622106e-12,3.06036073233336e-11,17.9833805250975
"209052_s_at",1.16547392874995,8.18930756745795,8.03551472758963,1.76475931734079e-12,3.06256118836773e-11,17.9823638243242
"210448_s_at",-2.32981619775231,7.38585959755373,-8.03521467115505,1.76739951824007e-12,3.06616867502048e-11,17.9808975352309
"203046_s_at",1.41408462674016,8.68098239080552,8.03512399056023,1.76819819130386e-12,3.0665801150104e-11,17.980454407638
"214438_at",1.28173799060194,7.90059423007675,8.03280190041256,1.78877290360656e-12,3.1002937030995e-11,17.9691074416316
"214655_at",-2.4432977080801,6.66567484475184,-8.03151245487842,1.80030064264737e-12,3.11752361173425e-11,17.9628068247478
"218986_s_at",1.39057441288037,8.74215391234226,8.03111602389384,1.8038596014861e-12,3.12247811144091e-11,17.9608697872293
"228708_at",-2.1416051490825,9.94406816450517,-8.0308974822209,1.80582455200396e-12,3.12488898157771e-11,17.9598019595086
"212127_at",-1.03859912710904,9.28619535116249,-8.02987326180096,1.81506193747329e-12,3.13987892275036e-11,17.9547975452357
"206882_at",-2.13108501692052,5.95009594078204,-8.02885749412419,1.82426952856349e-12,3.15480784558067e-11,17.9498345649982
"202931_x_at",-1.62279643158263,10.7341752544172,-8.02525058569717,1.8573421055106e-12,3.20996912684337e-11,17.9322124998932
"212731_at",-1.09794766955087,11.2376267148383,-8.02507493399861,1.85896784501277e-12,3.21108543614362e-11,17.9313543713394
"240509_s_at",-3.00336488456878,4.22546085385303,-8.02351111543328,1.8735042921657e-12,3.2348305377188e-11,17.9237146700281
"229155_at",-1.92578931284799,6.88392732286465,-8.02303047054245,1.87799480261696e-12,3.241559107311e-11,17.9213666456406
"225868_at",1.61625906959676,10.441126258829,8.02252659910393,1.88271381093824e-12,3.24765159054865e-11,17.9189051880523
"223500_at",-3.16276443756615,9.19941537468196,-8.02238837948235,1.8840103680636e-12,3.24886195866932e-11,17.9182299784271
"223634_at",-1.51579765070035,7.97781556740272,-8.02200930649972,1.88757079093616e-12,3.25397422996833e-11,17.9163782010108
"230164_at",1.17838924389853,8.42906803441597,8.02041866993721,1.90258389990581e-12,3.27778594717842e-11,17.9086081193723
"229256_at",-1.67027572764855,11.2535765029471,-8.01751209876496,1.93032496228467e-12,3.32452971192849e-11,17.8944106910392
"241729_at",-2.99661730014145,6.33658377882288,-8.01573731203336,1.94746152251358e-12,3.35192928235216e-11,17.8857421122854
"229905_at",-1.10506070289971,10.7600898051147,-8.01520567766892,1.95262415389434e-12,3.35975623555864e-11,17.8831455338001
"226525_at",1.6126246719276,9.29179287767673,8.01478164974458,1.95675159433802e-12,3.36473787221606e-11,17.8810745469314
"223621_at",-1.83657650615314,9.56620774745851,-8.01463361031993,1.95819463722156e-12,3.36536376337657e-11,17.8803515158454
"212607_at",-1.08259814868658,11.0296399157389,-8.01360357333306,1.96826448155185e-12,3.38134092893965e-11,17.8753208486171
"219714_s_at",-3.05003527839473,7.53458571120243,-8.01218463691293,1.98222071937781e-12,3.40424591658429e-11,17.8683910352243
"204447_at",-1.36286788467103,10.7419843125866,-8.01203797590876,1.98366883659708e-12,3.40566193565157e-11,17.8676747859477
"218368_s_at",2.379708697965,9.59342249850133,8.01164244661746,1.98757950632689e-12,3.4113035694227e-11,17.8657431510029
"203963_at",2.23428493271423,10.1547233424277,8.01014558170119,2.00244885999887e-12,3.43466518816327e-11,17.8584331397022
"213793_s_at",-1.45254898666207,10.3433203195451,-8.00946109612188,2.00928514095045e-12,3.44530892944198e-11,17.8550905190153
"213553_x_at",1.62316701324284,11.0753952618945,8.00817499029427,2.02219296135047e-12,3.46635355298911e-11,17.84881010799
"201506_at",2.98322792317548,10.2551878198845,8.007411483681,2.0298947850985e-12,3.4773727697172e-11,17.8450817958424
"228262_at",-2.90827506106603,7.95339945297976,-8.00421110940022,2.06249722460713e-12,3.52879576840442e-11,17.8294547388724
"206290_s_at",-2.72838686042666,9.65001876385449,-8.00236576200626,2.0815321954326e-12,3.55913330585976e-11,17.8204447305259
"212188_at",1.41982324959038,10.8173754065434,8.00110051824072,2.094684244331e-12,3.57938018259226e-11,17.8142673673712
"235143_at",1.01066692208181,8.29000975878055,7.99964371930055,2.10992992843322e-12,3.6037935550034e-11,17.8071550248723
"228176_at",1.61031350901757,10.3218275682621,7.99960935210672,2.11029091771206e-12,3.6037935550034e-11,17.806987241696
"204684_at",-3.19169220338847,9.7512018609764,-7.99892294052673,2.11751379577985e-12,3.61499784085417e-11,17.803636162198
"203724_s_at",-1.49625359628445,11.2952850037997,-7.99849315786953,2.12204877147126e-12,3.62160779863625e-11,17.8015379834002
"1569269_s_at",1.47340942752931,8.49135035821681,7.99781468676884,2.12922753279769e-12,3.63272425019307e-11,17.7982257686772
"221217_s_at",-3.29326886240566,9.27376507863291,-7.99634094234765,2.14490427488349e-12,3.65832783148694e-11,17.7910313332971
"222953_at",-2.7900049685765,6.89370547953779,-7.99524455345667,2.15664140561309e-12,3.67719816062278e-11,17.7856792344534
"1556427_s_at",1.48156363236042,8.66763065000235,7.99423910519071,2.16746115871861e-12,3.69103698974429e-11,17.7807712077573
"212956_at",-1.63250202891085,10.4915723054101,-7.99170077973968,2.19501729157857e-12,3.73563351028297e-11,17.7683811391722
"242098_at",-2.24079865557646,7.61741105390182,-7.99095299908756,2.20320149237019e-12,3.74839386613125e-11,17.7647312360164
"204647_at",1.17015698135369,10.1392071956009,7.99022133678866,2.21123867004423e-12,3.75972532649831e-11,17.761160077711
"226425_at",-1.20832877342254,10.0607151217123,-7.98934331051262,2.22092214815188e-12,3.77501466781883e-11,17.7568746272839
"219937_at",-4.12164770309753,6.47610696495851,-7.98850478983559,2.23020931683767e-12,3.78962107717659e-11,17.7527820900163
"223407_at",1.19797730859636,8.12797023342447,7.98662693406,2.25114821099532e-12,3.82282205370296e-11,17.7436172453022
"231355_at",-1.45426283978456,8.6034977197563,-7.9857467664101,2.26102966980119e-12,3.8372160769687e-11,17.7393217620478
"228038_at",1.46569858510058,12.9417282764937,7.9856217648807,2.26243653135559e-12,3.83841088185533e-11,17.7387117252552
"220060_s_at",1.28722035267403,6.63400865948783,7.98490791189378,2.27048747740945e-12,3.84967813113202e-11,17.7352279948723
"210657_s_at",-2.21165945703954,10.0015216470235,-7.98461477638705,2.27380175599317e-12,3.85410103352127e-11,17.7337974606843
"200699_at",1.02647499907154,11.0497008887117,7.98417489129529,2.27878426338217e-12,3.85986232661429e-11,17.7316507934241
"228642_at",2.16105145739072,8.40825466445396,7.98412755848601,2.27932104138778e-12,3.85986232661429e-11,17.7314198078301
"218131_s_at",1.10086690432422,10.380110084442,7.9825054555195,2.29779273813476e-12,3.8899366028442e-11,17.7235040741483
"235048_at",-1.34880705046129,10.8891009781746,-7.98145404572043,2.30984514756002e-12,3.90791738053579e-11,17.7183734644313
"205572_at",2.70782633919355,8.37300257471739,7.98132205207769,2.31136264012755e-12,3.90927370285803e-11,17.71772937974
"227290_at",-1.46913745897997,9.23658568684296,-7.98094071215126,2.31575236932865e-12,3.91548557728004e-11,17.7158685818513
"222876_s_at",2.27473355782965,8.470565057652,7.98068514147057,2.31869896891143e-12,3.91925431102321e-11,17.7146215022134
"228990_at",1.0193479823233,8.37282097445779,7.9802906616642,2.32325444431138e-12,3.9257393244795e-11,17.7126966203143
"209280_at",1.73500262004584,7.58745852402491,7.9786282748688,2.34254981929561e-12,3.95665933371184e-11,17.7045851568555
"200611_s_at",1.09162996136614,11.3667695455902,7.97832515742501,2.34608526103862e-12,3.96064155675741e-11,17.7031061628179
"1559402_a_at",3.2125730941588,9.022142568011,7.9779256320667,2.35075327790439e-12,3.96607008854472e-11,17.7011567865307
"233786_at",2.03940206754368,8.47175120845388,7.97744851022239,2.35634003395662e-12,3.97334961027525e-11,17.6988288269641
"244118_at",-5.59563784375918,7.50160767386012,-7.97743289842187,2.35652306001896e-12,3.97334961027525e-11,17.6987526548158
"219724_s_at",-1.69126209207766,7.729067828161,-7.97709744921874,2.36045914174898e-12,3.97875787371410e-11,17.6971159592963
"219591_at",-1.10184590737827,9.88886466099397,-7.97598324307311,2.37357998008424e-12,3.99717309442925e-11,17.6916797260936
"208071_s_at",2.15462853553971,6.49457493853735,7.97538480906883,2.38065703777704e-12,4.00785520357946e-11,17.6887600234196
"48808_at",1.36255516620402,9.89796243938835,7.97181717098076,2.42328557403799e-12,4.07710705652917e-11,17.6713548481582
"235066_at",-4.72780053026531,8.84023967169719,-7.97165459921817,2.42524607994825e-12,4.07914888094284e-11,17.6705617616979
"215646_s_at",1.48933155393952,11.1702709347429,7.97025572785947,2.44218086754843e-12,4.10510383870184e-11,17.6637376849721
"237426_at",1.10879281053748,6.81338965523766,7.9698965703424,2.44654778960025e-12,4.10991431662376e-11,17.6619856587183
"206857_s_at",-1.51527358729524,9.60947947187573,-7.96976373866496,2.44816482976498e-12,4.11136610848569e-11,17.6613376895019
"214276_at",1.07555447788227,8.12590198040571,7.96790018594959,2.47096340700369e-12,4.14710278262731e-11,17.6522472999578
"213008_at",2.79481034751236,6.83307406164559,7.9657769454327,2.49719652341821e-12,4.18855631859456e-11,17.6418907236866
"227626_at",-1.51609031195027,10.9210404342679,-7.96456885691682,2.51224621969323e-12,4.21250545889181e-11,17.6359982742733
"236448_at",-2.86987713327477,8.90164328578566,-7.9632887057317,2.52829211331391e-12,4.2355097295832e-11,17.6297545533331
"228795_at",-3.17215118674832,7.68078639082557,-7.96299578371239,2.5319780186953e-12,4.24038379438843e-11,17.6283259066916
"1552689_at",-2.36234700565294,9.10832034672212,-7.96155996465527,2.550122734148e-12,4.2668459828439e-11,17.621323260838
"205816_at",1.1874546052189,8.34530811298133,7.96134627299636,2.55283423269276e-12,4.27007460796476e-11,17.6202810870751
"222433_at",1.19555067179313,11.3991046692823,7.96077701448041,2.56007146737258e-12,4.27955870975264e-11,17.6175048445209
"223715_at",-2.10397768280135,7.55602714645663,-7.96045807481757,2.56413520639522e-12,4.28504027009982e-11,17.6159494123593
"212294_at",1.04877404189592,11.0376304010057,7.96022745655562,2.56707760412356e-12,4.28864512676659e-11,17.614824722079
